Value	Indegree	Outdegree
0		0			0
1		303			183
2		285			172
3		316			191
4		287			156
5		311			207
6		280			150
7		273			160
8		287			182
9		290			191
10		311			182
11		312			207
12		316			186
13		311			201
14		328			183
15		281			167
16		301			196
17		275			164
18		313			205
19		303			177
20		309			186
21		296			184
22		283			158
23		317			180
24		319			195
25		311			200
26		293			189
27		307			188
28		304			167
29		291			161
30		289			172
31		273			165
32		301			179
33		310			180
34		319			198
35		298			176
36		318			172
37		305			194
38		306			181
39		299			178
40		313			200
41		283			174
42		320			201
43		288			181
44		292			180
45		315			193
46		319			197
47		294			172
48		291			186
49		289			183
50		277			174
51		306			178
52		294			167
53		321			198
54		277			174
55		277			166
56		303			181
57		296			181
58		311			169
59		279			167
60		307			207
61		287			176
62		282			173
63		283			171
64		277			176
65		279			173
66		321			180
67		312			176
68		326			195
69		282			178
70		332			182
71		292			172
72		310			191
73		304			190
74		293			183
75		314			205
76		285			176
77		312			193
78		318			182
79		292			185
80		301			186
81		302			181
82		278			162
83		304			195
84		313			194
85		308			187
86		313			180
87		276			175
88		298			178
89		315			177
90		311			190
91		298			186
92		287			175
93		304			179
94		291			186
95		302			202
96		313			188
97		274			166
98		304			164
99		22			26
100		18			30
101		23			32
102		11			20
103		18			35
104		14			27
105		14			29
106		14			26
107		11			28
108		20			32
109		19			30
110		19			35
111		11			25
112		18			35
113		15			35
114		13			29
115		15			27
116		16			32
117		18			38
118		11			25
119		16			27
120		18			27
121		15			30
122		17			33
123		17			28
124		22			33
125		9			24
126		18			30
127		16			26
128		9			28
129		13			25
130		13			24
131		15			28
132		16			26
133		15			33
134		12			29
135		20			33
136		13			32
137		18			33
138		16			28
139		13			30
140		14			28
141		12			24
142		12			29
143		10			23
144		15			29
145		7			25
146		17			31
147		12			29
148		19			35
149		12			20
150		7			22
151		13			29
152		21			32
153		16			26
154		13			25
155		18			31
156		14			33
157		11			21
158		9			26
159		11			21
160		15			24
161		15			27
162		14			33
163		20			31
164		15			30
165		11			26
166		14			25
167		13			18
168		14			31
169		13			29
170		16			27
171		17			30
172		14			26
173		17			27
174		14			23
175		11			26
176		15			28
177		17			35
178		15			31
179		15			27
180		15			32
181		15			26
182		9			20
183		9			23
184		14			22
185		17			31
186		19			35
187		17			29
188		15			27
189		15			27
190		16			31
191		16			34
192		16			34
193		18			32
194		17			27
195		12			21
196		18			41
197		17			27
198		17			29
199		14			29
200		19			30
201		16			29
202		12			28
203		15			26
204		16			32
205		18			35
206		13			25
207		22			31
208		17			32
209		16			24
210		16			29
211		10			21
212		11			25
213		12			27
214		9			17
215		15			25
216		14			34
217		11			24
218		21			34
219		14			26
220		16			30
221		21			34
222		13			30
223		14			25
224		14			32
225		16			33
226		18			31
227		12			25
228		18			28
229		18			28
230		16			29
231		15			33
232		17			33
233		20			31
234		17			35
235		19			26
236		23			35
237		13			28
238		13			29
239		20			34
240		18			30
241		12			23
242		19			34
243		14			28
244		17			27
245		13			24
246		12			24
247		16			28
248		19			33
249		19			27
250		17			28
251		18			34
252		21			32
253		17			31
254		8			19
255		18			30
256		14			26
257		13			30
258		14			30
259		18			33
260		14			33
261		18			29
262		16			30
263		17			27
264		17			30
265		22			40
266		13			29
267		18			33
268		22			38
269		12			26
270		18			26
271		14			32
272		16			26
273		13			30
274		23			38
275		14			22
276		18			28
277		20			27
278		17			24
279		19			33
280		12			24
281		16			26
282		13			29
283		20			26
284		19			26
285		17			30
286		14			28
287		17			28
288		8			23
289		19			29
290		17			34
291		17			26
292		15			25
293		12			23
294		24			34
295		16			31
296		13			29
297		15			23
298		16			26
299		22			33
300		15			20
301		15			32
302		15			30
303		19			29
304		20			28
305		14			27
306		14			31
307		11			23
308		23			34
309		17			28
310		15			25
311		11			27
312		17			36
313		18			26
314		15			22
315		14			31
316		16			24
317		17			30
318		19			34
319		12			25
320		20			30
321		21			32
322		15			25
323		22			31
324		7			25
325		18			27
326		14			26
327		15			31
328		6			22
329		12			17
330		11			26
331		9			17
332		19			28
333		16			26
334		17			33
335		15			26
336		14			29
337		14			25
338		16			26
339		15			29
340		18			26
341		20			23
342		20			34
343		19			36
344		16			28
345		20			35
346		19			28
347		14			28
348		21			31
349		13			21
350		19			30
351		14			29
352		17			28
353		16			32
354		17			31
355		19			42
356		13			30
357		12			20
358		18			35
359		17			27
360		21			32
361		22			37
362		19			31
363		12			22
364		17			26
365		11			19
366		14			26
367		19			31
368		21			26
369		13			22
370		15			22
371		11			27
372		18			28
373		10			23
374		17			34
375		11			25
376		18			36
377		19			27
378		13			28
379		18			30
380		11			29
381		17			33
382		14			22
383		12			21
384		21			31
385		11			24
386		22			28
387		12			22
388		20			35
389		16			31
390		11			25
391		13			24
392		12			23
393		16			27
394		15			33
395		18			34
396		18			40
397		16			31
398		15			36
399		11			29
400		11			35
401		15			30
402		13			24
403		13			28
404		17			32
405		17			32
406		13			25
407		15			29
408		21			35
409		8			26
410		18			29
411		9			23
412		19			32
413		14			33
414		14			31
415		22			33
416		15			32
417		23			36
418		17			32
419		17			29
420		16			31
421		16			34
422		10			22
423		15			35
424		12			22
425		11			30
426		17			27
427		14			30
428		22			34
429		16			27
430		16			25
431		19			24
432		12			27
433		9			21
434		23			35
435		12			24
436		13			27
437		11			29
438		20			33
439		11			30
440		18			31
441		18			35
442		16			30
443		15			27
444		17			26
445		11			25
446		11			28
447		15			28
448		15			22
449		17			31
450		16			28
451		14			28
452		14			26
453		23			32
454		16			34
455		19			29
456		12			29
457		11			24
458		16			30
459		21			27
460		17			33
461		20			35
462		12			28
463		14			26
464		14			28
465		18			31
466		19			35
467		21			30
468		19			27
469		16			28
470		15			29
471		27			39
472		16			32
473		15			29
474		18			35
475		21			26
476		19			32
477		17			30
478		18			27
479		17			30
480		15			30
